contig_199	NP-PaPr00000001MP.bin.2.5
contig_200	NP-PaPr00000001MP.bin.2.5
contig_2034	NP-PaPr00000001MP.bin.2.5
contig_2093	NP-PaPr00000001MP.bin.2.5
contig_2122	NP-PaPr00000001MP.bin.2.5
contig_213	NP-PaPr00000001MP.bin.2.5
contig_2137	NP-PaPr00000001MP.bin.2.5
contig_2150	NP-PaPr00000001MP.bin.2.5
contig_2153	NP-PaPr00000001MP.bin.2.5
contig_2167	NP-PaPr00000001MP.bin.2.5
contig_2173	NP-PaPr00000001MP.bin.2.5
contig_2185	NP-PaPr00000001MP.bin.2.5
contig_2197	NP-PaPr00000001MP.bin.2.5
contig_2200	NP-PaPr00000001MP.bin.2.5
contig_2201	NP-PaPr00000001MP.bin.2.5
contig_2209	NP-PaPr00000001MP.bin.2.5
contig_2215	NP-PaPr00000001MP.bin.2.5
contig_2222	NP-PaPr00000001MP.bin.2.5
contig_2229	NP-PaPr00000001MP.bin.2.5
contig_2236	NP-PaPr00000001MP.bin.2.5
contig_2251	NP-PaPr00000001MP.bin.2.5
contig_2259	NP-PaPr00000001MP.bin.2.5
contig_2271	NP-PaPr00000001MP.bin.2.5
contig_2284	NP-PaPr00000001MP.bin.2.5
contig_2290	NP-PaPr00000001MP.bin.2.5
contig_2291	NP-PaPr00000001MP.bin.2.5
contig_2302	NP-PaPr00000001MP.bin.2.5
contig_2311	NP-PaPr00000001MP.bin.2.5
contig_2326	NP-PaPr00000001MP.bin.2.5
contig_2343	NP-PaPr00000001MP.bin.2.5
contig_2374	NP-PaPr00000001MP.bin.2.5
contig_2376	NP-PaPr00000001MP.bin.2.5
contig_2388	NP-PaPr00000001MP.bin.2.5
contig_2391	NP-PaPr00000001MP.bin.2.5
contig_2397	NP-PaPr00000001MP.bin.2.5
contig_2399	NP-PaPr00000001MP.bin.2.5
contig_2401	NP-PaPr00000001MP.bin.2.5
contig_2405	NP-PaPr00000001MP.bin.2.5
contig_2407	NP-PaPr00000001MP.bin.2.5
contig_2408	NP-PaPr00000001MP.bin.2.5
contig_2410	NP-PaPr00000001MP.bin.2.5
contig_2411	NP-PaPr00000001MP.bin.2.5
contig_2412	NP-PaPr00000001MP.bin.2.5
contig_2418	NP-PaPr00000001MP.bin.2.5
contig_2424	NP-PaPr00000001MP.bin.2.5
contig_2425	NP-PaPr00000001MP.bin.2.5
contig_2427	NP-PaPr00000001MP.bin.2.5
contig_2428	NP-PaPr00000001MP.bin.2.5
contig_2429	NP-PaPr00000001MP.bin.2.5
contig_2430	NP-PaPr00000001MP.bin.2.5
contig_2435	NP-PaPr00000001MP.bin.2.5
contig_2439	NP-PaPr00000001MP.bin.2.5
contig_2441	NP-PaPr00000001MP.bin.2.5
contig_2445	NP-PaPr00000001MP.bin.2.5
contig_2449	NP-PaPr00000001MP.bin.2.5
contig_2451	NP-PaPr00000001MP.bin.2.5
contig_2452	NP-PaPr00000001MP.bin.2.5
contig_2457	NP-PaPr00000001MP.bin.2.5
contig_2459	NP-PaPr00000001MP.bin.2.5
contig_2462	NP-PaPr00000001MP.bin.2.5
contig_2463	NP-PaPr00000001MP.bin.2.5
contig_2472	NP-PaPr00000001MP.bin.2.5
contig_2474	NP-PaPr00000001MP.bin.2.5
contig_2475	NP-PaPr00000001MP.bin.2.5
contig_2481	NP-PaPr00000001MP.bin.2.5
contig_2489	NP-PaPr00000001MP.bin.2.5
contig_249	NP-PaPr00000001MP.bin.2.5
contig_2492	NP-PaPr00000001MP.bin.2.5
contig_2504	NP-PaPr00000001MP.bin.2.5
contig_2505	NP-PaPr00000001MP.bin.2.5
contig_2507	NP-PaPr00000001MP.bin.2.5
contig_2529	NP-PaPr00000001MP.bin.2.5
contig_2550	NP-PaPr00000001MP.bin.2.5
contig_2555	NP-PaPr00000001MP.bin.2.5
contig_2556	NP-PaPr00000001MP.bin.2.5
contig_2559	NP-PaPr00000001MP.bin.2.5
contig_2562	NP-PaPr00000001MP.bin.2.5
contig_2569	NP-PaPr00000001MP.bin.2.5
contig_2572	NP-PaPr00000001MP.bin.2.5
contig_2576	NP-PaPr00000001MP.bin.2.5
contig_2585	NP-PaPr00000001MP.bin.2.5
contig_2591	NP-PaPr00000001MP.bin.2.5
contig_2596	NP-PaPr00000001MP.bin.2.5
contig_2601	NP-PaPr00000001MP.bin.2.5
contig_2609	NP-PaPr00000001MP.bin.2.5
contig_2613	NP-PaPr00000001MP.bin.2.5
contig_2615	NP-PaPr00000001MP.bin.2.5
contig_2622	NP-PaPr00000001MP.bin.2.5
contig_2623	NP-PaPr00000001MP.bin.2.5
contig_2624	NP-PaPr00000001MP.bin.2.5
contig_2629	NP-PaPr00000001MP.bin.2.5
contig_272	NP-PaPr00000001MP.bin.2.5
contig_274	NP-PaPr00000001MP.bin.2.5
