sample_barcode	journal	lib_id	library_plate	sample_seq_id	seq_id	R1	R2
PaPr00000074MP	MP010	LIB-MP010-G3	LIB00004	LIB00004-MP010-G3_1	LIB00004-MP004-G3	-	-
DoBa00000037MP	MP010	LIB-MP010-G4	LIB00004	LIB00004-MP010-G4_1	LIB00004-MP004-G4	-	-
DoBa00000067MP	MP013	LIB-MP013-A6	LIB00007	LIB00007-MP013-A6_1	LIB00007-MP014-A6	-	-
PaOp00000039MP	MP010	LIB-MP010-G6	LIB00004	LIB00004-MP010-G6_1	LIB00004-MP004-G6	-	-
PaPr00000219MP	MP010	LIB-MP010-G7	LIB00004	LIB00004-MP010-G7_1	LIB00004-MP004-G7	-	-
Asym00000004MP	MP013	LIB-MP013-C7	LIB00007	LIB00007-MP013-C7_1	LIB00007-MP014-C7	-	-
PaPr00000221MP	MP013	LIB-MP013-G7	LIB00007	LIB00007-MP013-G7_1	LIB00007-MP014-G7	-	-
PaNP00000018MP	MP013	LIB-MP013-F5	LIB00007	LIB00007-MP013-F5_1	LIB00007-MP014-F5	-	-
DoBa00000026MP	MP010	LIB-MP010-H10	LIB00004	LIB00004-MP010-H10_1	LIB00004-MP004-H10	-	-
PaPr00000101MP	MP013	LIB-MP013-D8	LIB00007	LIB00007-MP013-D8_1	LIB00007-MP013-MJ363_D8	-	-
PaPr00000250MP	MP010	LIB-MP010-H2	LIB00004	LIB00004-MP010-H2_1	LIB00004-MP004-H2	-	-
PaOp00000027MP	MP010	LIB-MP010-H3	LIB00004	LIB00004-MP010-H3_1	LIB00004-MP004-H3	-	-
PaPr00000196MP	MP010	LIB-MP010-H4	LIB00004	LIB00004-MP010-H4_1	LIB00004-MP004-H4	-	-
PaPr00000121MP	MP010	LIB-MP010-H5	LIB00004	LIB00004-MP010-H5_1	LIB00004-MP004-H5	-	-
PaOp00000046MP	MP010	LIB-MP010-H6	LIB00004	LIB00004-MP010-H6_1	LIB00004-MP004-H6	-	-
DoSc00000021MP	MP010	LIB-MP010-H7	LIB00004	LIB00004-MP010-H7_1	LIB00004-MP004-H7	-	-
DoBa00000072MP	MP010	LIB-MP010-H8	LIB00004	LIB00004-MP010-H8_1	LIB00004-MP004-H8	-	-
PaOp00000001MP	MP010	LIB-MP010-H9	LIB00004	LIB00004-MP010-H9_1	LIB00004-MP004-H9	-	-
PaPr00000006MP	MP013	LIB-MP013-G8	LIB00007	LIB00007-MP013-G8_1	LIB00007-MP014-G8	-	-
PaPr00000011MP	MP011	LIB-MP011-A10	LIB00005	LIB00005-MP011-A10_1	LIB00005-MP005-A10	-	-
PaOp00000034MP	MP011	LIB-MP011-A11	LIB00005	LIB00005-MP011-A11_1	LIB00005-MP005-A11	-	-
PaPr00000185MP	MP014	LIB-MP014-C6	LIB00008	LIB00008-MP014-C6_1	LIB00008-MP014-C6	-	-
PaPr00000224MP	MP011	LIB-MP011-A2	LIB00005	LIB00005-MP011-A2_1	LIB00005-MP005-A2	-	-
DoSc00000017MP	MP011	LIB-MP011-A3	LIB00005	LIB00005-MP011-A3_1	LIB00005-MP005-A3	-	-
PaOp00000014MP	MP011	LIB-MP011-A4	LIB00005	LIB00005-MP011-A4_1	LIB00005-MP005-A4	-	-
DoSc00000010MP	MP024	LIB-MP024-C8	LIB00011	LIB00011-MP024-C8_1	LIB00011-MP024-MJ363_C8	-	-
DoSc00000010MP	MP014	LIB-MP014-H2	LIB00008	LIB00008-MP014-H2_1	LIB00008-MP014-H2	-	-
DoBa00000043MP	MP014	LIB-MP014-G3	LIB00008	LIB00008-MP014-G3_1	LIB00008-MP014-G3	-	-
PaPr00000194MP	MP014	LIB-MP014-C4	LIB00008	LIB00008-MP014-C4_1	LIB00008-MP014-C4	-	-
DoBa00000062MP	MP011	LIB-MP011-A8	LIB00005	LIB00005-MP011-A8_1	LIB00005-MP005-A8	-	-
PaPr00000209MP	MP011	LIB-MP011-A9	LIB00005	LIB00005-MP011-A9_1	LIB00005-MP005-A9	-	-
PaOp00000065MP	MP024	LIB-MP024-B8	LIB00011	LIB00011-MP024-B8_1	LIB00011-MP024-MJ363_B8	-	-
PaOp00000065MP	MP013	LIB-MP013-H8	LIB00007	LIB00007-MP013-H8_1	LIB00007-MP014-H8	-	-
PaPr00000225MP	MP011	LIB-MP011-B10	LIB00005	LIB00005-MP011-B10_1	LIB00005-MP005-B10	-	-
PaNP00000021MP	MP011	LIB-MP011-B11	LIB00005	LIB00005-MP011-B11_1	LIB00005-MP005-B11	-	-
PaPr00000015MP	MP011	LIB-MP011-B12	LIB00005	LIB00005-MP011-B12_1	LIB00005-MP005-B12	-	-
PaOp00000021MP	MP011	LIB-MP011-B2	LIB00005	LIB00005-MP011-B2_1	LIB00005-MP005-B2	-	-
PaPr00000161MP	MP011	LIB-MP011-B3	LIB00005	LIB00005-MP011-B3_1	LIB00005-MP005-B3	-	-
PaPr00000141MP	MP014	LIB-MP014-E2	LIB00008	LIB00008-MP014-E2_1	LIB00008-MP014-E2	-	-
PaPr00000090MP	MP011	LIB-MP011-B5	LIB00005	LIB00005-MP011-B5_1	LIB00005-MP005-B5	-	-
PaPr00000186MP	MP014	LIB-MP014-H3	LIB00008	LIB00008-MP014-H3_1	LIB00008-MP014-H3	-	-
PaPr00000163MP	MP014	LIB-MP014-D4	LIB00008	LIB00008-MP014-D4_1	LIB00008-MP014-D4	-	-
PaPr00000171MP	MP011	LIB-MP011-B8	LIB00005	LIB00005-MP011-B8_1	LIB00005-MP005-B8	-	-
PaPr00000077MP	MP014	LIB-MP014-D5	LIB00008	LIB00008-MP014-D5_1	LIB00008-MP014-D5	-	-
PaPr00000132MP	MP014	LIB-MP014-A2	LIB00008	LIB00008-MP014-A2_1	LIB00008-MP014-A2	-	-
LIB-MP011-C10	MP011	LIB-MP011-C10	LIB00005	LIB00005-MP011-C10_1	LIB00005-MP005-C10	-	-
PaPr00000153MP	MP011	LIB-MP011-C11	LIB00005	LIB00005-MP011-C11_1	LIB00005-MP005-C11	-	-
DoBa00000044MP	MP011	LIB-MP011-C12	LIB00005	LIB00005-MP011-C12_1	LIB00005-MP005-C12	-	-
DoBa00000057MP	MP011	LIB-MP011-C2	LIB00005	LIB00005-MP011-C2_1	LIB00005-MP005-C2	-	-
LIB-MP011-C3	MP011	LIB-MP011-C3	LIB00005	LIB00005-MP011-C3_1	LIB00005-MP005-C3	-	-
Asym00000010MP	MP014	LIB-MP014-F2	LIB00008	LIB00008-MP014-F2_1	LIB00008-MP014-F2	-	-
PaNP00000022MP	MP014	LIB-MP014-A3	LIB00008	LIB00008-MP014-A3_1	LIB00008-MP014-A3	-	-
PaPr00000049MP	MP014	LIB-MP014-A4	LIB00008	LIB00008-MP014-A4_1	LIB00008-MP014-A4	-	-
PaOp00000023MP	MP014	LIB-MP014-E4	LIB00008	LIB00008-MP014-E4_1	LIB00008-MP014-E4	-	-
PaPr00000195MP	MP011	LIB-MP011-C8	LIB00005	LIB00005-MP011-C8_1	LIB00005-MP005-C8	-	-
PaPr00000220MP	MP011	LIB-MP011-C9	LIB00005	LIB00005-MP011-C9_1	LIB00005-MP005-C9	-	-
PaPr00000189MP	MP011	LIB-MP011-D1	LIB00005	LIB00005-MP011-D1_1	LIB00005-MP005-D1	-	-
PaNP00000020MP	MP014	LIB-MP014-H5	LIB00008	LIB00008-MP014-H5_1	LIB00008-MP014-H5	-	-
PaOp00000055MP	MP014	LIB-MP014-A6	LIB00008	LIB00008-MP014-A6_1	LIB00008-MP014-A6	-	-
LIB-MP011-D12	MP011	LIB-MP011-D12	LIB00005	LIB00005-MP011-D12_1	LIB00005-MP005-D12	-	-
Asym00000008MP	MP011	LIB-MP011-D2	LIB00005	LIB00005-MP011-D2_1	LIB00005-MP005-D2	-	-
PaPr00000235MP	MP011	LIB-MP011-D3	LIB00005	LIB00005-MP011-D3_1	LIB00005-MP005-D3	-	-
PaPr00000099MP	MP014	LIB-MP014-G2	LIB00008	LIB00008-MP014-G2_1	LIB00008-MP014-G2	-	-
DoBa00000046MP	MP014	LIB-MP014-B3	LIB00008	LIB00008-MP014-B3_1	LIB00008-MP014-B3	-	-
PaPr00000205MP	MP011	LIB-MP011-D6	LIB00005	LIB00005-MP011-D6_1	LIB00005-MP005-D6	-	-
PaPr00000248MP	MP014	LIB-MP014-F4	LIB00008	LIB00008-MP014-F4_1	LIB00008-MP014-F4	-	-
PaPr00000207MP	MP011	LIB-MP011-D8	LIB00005	LIB00005-MP011-D8_1	LIB00005-MP005-D8	-	-
DoBa00000009MP	MP011	LIB-MP011-D9	LIB00005	LIB00005-MP011-D9_1	LIB00005-MP005-D9	-	-
PaPr00000147MP	MP011	LIB-MP011-E1	LIB00005	LIB00005-MP011-E1_1	LIB00005-MP005-E1	-	-
DoBa00000080MP	MP011	LIB-MP011-E10	LIB00005	LIB00005-MP011-E10_1	LIB00005-MP005-E10	-	-
PaPr00000050MP	MP011	LIB-MP011-E11	LIB00005	LIB00005-MP011-E11_1	LIB00005-MP005-E11	-	-
PaPr00000066MP	MP011	LIB-MP011-E2	LIB00005	LIB00005-MP011-E2_1	LIB00005-MP005-E2	-	-
PaPr00000115MP	MP011	LIB-MP011-E3	LIB00005	LIB00005-MP011-E3_1	LIB00005-MP005-E3	-	-
PaPr00000157MP	MP011	LIB-MP011-E4	LIB00005	LIB00005-MP011-E4_1	LIB00005-MP005-E4	-	-
PaPr00000176MP	MP011	LIB-MP011-E5	LIB00005	LIB00005-MP011-E5_1	LIB00005-MP005-E5	-	-
DoSc00000008MP	MP011	LIB-MP011-E6	LIB00005	LIB00005-MP011-E6_1	LIB00005-MP005-E6	-	-
Asym00000002MP	MP014	LIB-MP014-G4	LIB00008	LIB00008-MP014-G4_1	LIB00008-MP014-G4	-	-
PaPr00000084MP	MP014	LIB-MP014-B5	LIB00008	LIB00008-MP014-B5_1	LIB00008-MP014-B5	-	-
DoBa00000040MP	MP014	LIB-MP014-E5	LIB00008	LIB00008-MP014-E5_1	LIB00008-MP014-E5	-	-
PaPr00000166MP	MP011	LIB-MP011-F1	LIB00005	LIB00005-MP011-F1_1	LIB00005-MP005-F1	-	-
LIB-MP011-F10	MP011	LIB-MP011-F10	LIB00005	LIB00005-MP011-F10_1	LIB00005-MP005-F10	-	-
PaPr00000170MP	MP014	LIB-MP014-B6	LIB00008	LIB00008-MP014-B6_1	LIB00008-MP014-B6	-	-
PaPr00000002MP	MP011	LIB-MP011-F2	LIB00005	LIB00005-MP011-F2_1	LIB00005-MP005-F2	-	-
LIB-MP011-F3	MP011	LIB-MP011-F3	LIB00005	LIB00005-MP011-F3_1	LIB00005-MP005-F3	-	-
DoBa00000015MP	MP011	LIB-MP011-F4	LIB00005	LIB00005-MP011-F4_1	LIB00005-MP005-F4	-	-
PaOp00000066MP	MP011	LIB-MP011-F5	LIB00005	LIB00005-MP011-F5_1	LIB00005-MP005-F5	-	-
PaPr00000140MP	MP011	LIB-MP011-F6	LIB00005	LIB00005-MP011-F6_1	LIB00005-MP005-F6	-	-
PaPr00000146MP	MP014	LIB-MP014-H4	LIB00008	LIB00008-MP014-H4_1	LIB00008-MP014-H4	-	-
PaNP00000009MP	MP011	LIB-MP011-F8	LIB00005	LIB00005-MP011-F8_1	LIB00005-MP005-F8	-	-
PaPr00000010MP	MP011	LIB-MP011-F9	LIB00005	LIB00005-MP011-F9_1	LIB00005-MP005-F9	-	-
Asym00000011MP	MP014	LIB-MP014-B2	LIB00008	LIB00008-MP014-B2_1	LIB00008-MP014-B2	-	-
DoBa00000019MP	MP011	LIB-MP011-G10	LIB00005	LIB00005-MP011-G10_1	LIB00005-MP005-G10	-	-
PaPr00000061MP	MP011	LIB-MP011-G11	LIB00005	LIB00005-MP011-G11_1	LIB00005-MP005-G11	-	-
PaPr00000072MP	MP011	LIB-MP011-G2	LIB00005	LIB00005-MP011-G2_1	LIB00005-MP005-G2	-	-
PaPr00000239MP	MP011	LIB-MP011-G3	LIB00005	LIB00005-MP011-G3_1	LIB00005-MP005-G3	-	-
DoBa00000004MP	MP011	LIB-MP011-G4	LIB00005	LIB00005-MP011-G4_1	LIB00005-MP005-G4	-	-
PaOp00000029MP	MP014	LIB-MP014-D3	LIB00008	LIB00008-MP014-D3_1	LIB00008-MP014-D3	-	-
PaNP00000006MP	MP014	LIB-MP014-B4	LIB00008	LIB00008-MP014-B4_1	LIB00008-MP014-B4	-	-
DoBa00000064MP	MP014	LIB-MP014-A5	LIB00008	LIB00008-MP014-A5_1	LIB00008-MP014-A5	-	-
PaPr00000067MP	MP011	LIB-MP011-G8	LIB00005	LIB00005-MP011-G8_1	LIB00005-MP005-G8	-	-
PaPr00000155MP	MP014	LIB-MP014-F5	LIB00008	LIB00008-MP014-F5_1	LIB00008-MP014-F5	-	-
DoBa00000016MP	MP014	LIB-MP014-C2	LIB00008	LIB00008-MP014-C2_1	LIB00008-MP014-C2	-	-
PaNP00000015MP	MP011	LIB-MP011-H10	LIB00005	LIB00005-MP011-H10_1	LIB00005-MP005-H10	-	-
DoSc00000005MP	MP011	LIB-MP011-H11	LIB00005	LIB00005-MP011-H11_1	LIB00005-MP005-H11	-	-
DoBa00000021MP	MP014	LIB-MP014-D2	LIB00008	LIB00008-MP014-D2_1	LIB00008-MP014-D2	-	-
DoBa00000024MP	MP011	LIB-MP011-H3	LIB00005	LIB00005-MP011-H3_1	LIB00005-MP005-H3	-	-
PaPr00000127MP	MP011	LIB-MP011-H4	LIB00005	LIB00005-MP011-H4_1	LIB00005-MP005-H4	-	-
PaOp00000051MP	MP014	LIB-MP014-E3	LIB00008	LIB00008-MP014-E3_1	LIB00008-MP014-E3	-	-
DoBa00000081MP	MP011	LIB-MP011-H6	LIB00005	LIB00005-MP011-H6_1	LIB00005-MP005-H6	-	-
PaPr00000240MP	MP011	LIB-MP011-H7	LIB00005	LIB00005-MP011-H7_1	LIB00005-MP005-H7	-	-
PaPr00000234MP	MP014	LIB-MP014-C5	LIB00008	LIB00008-MP014-C5_1	LIB00008-MP014-C5	-	-
PaPr00000106MP	MP014	LIB-MP014-G5	LIB00008	LIB00008-MP014-G5_1	LIB00008-MP014-G5	-	-
DoBa00000008MP	MP014	LIB-MP014-D6	LIB00008	LIB00008-MP014-D6_1	LIB00008-MP014-D6	-	-
PaPr00000017MP	MP012	LIB-MP012-A10	LIB00006	LIB00006-MP012-A10_1	LIB00006-MP006-A10	-	-
DoBa00000051MP	MP014	LIB-MP014-F8	LIB00008	LIB00008-MP014-F8_1	LIB00008-MP014-F8	-	-
PaPr00000231MP	MP012	LIB-MP012-A12	LIB00006	LIB00006-MP012-A12_1	LIB00006-MP006-A12	-	-
PaPr00000214MP	MP012	LIB-MP012-A2	LIB00006	LIB00006-MP012-A2_1	LIB00006-MP006-A2	-	-
PaOp00000056MP	MP014	LIB-MP014-C7	LIB00008	LIB00008-MP014-C7_1	LIB00008-MP014-C7	-	-
Asym00000005MP	MP012	LIB-MP012-A4	LIB00006	LIB00006-MP012-A4_1	LIB00006-MP006-A4	-	-
PaNP00000019MP	MP012	LIB-MP012-A5	LIB00006	LIB00006-MP012-A5_1	LIB00006-MP006-A5	-	-
PaOp00000002MP	MP012	LIB-MP012-A6	LIB00006	LIB00006-MP012-A6_1	LIB00006-MP006-A6	-	-
PaNP00000003MP	MP012	LIB-MP012-A7	LIB00006	LIB00006-MP012-A7_1	LIB00006-MP006-A7	-	-
PaOp00000018MP	MP014	LIB-MP014-A8	LIB00008	LIB00008-MP014-A8_1	LIB00008-MP014-A8	-	-
DoBa00000017MP	MP012	LIB-MP012-A9	LIB00006	LIB00006-MP012-A9_1	LIB00006-MP006-A9	-	-
PaPr00000230MP	MP014	LIB-MP014-E6	LIB00008	LIB00008-MP014-E6_1	LIB00008-MP014-E6	-	-
DoBa00000045MP	MP012	LIB-MP012-B10	LIB00006	LIB00006-MP012-B10_1	LIB00006-MP006-B10	-	-
PaPr00000227MP	MP012	LIB-MP012-B11	LIB00006	LIB00006-MP012-B11_1	LIB00006-MP006-B11	-	-
PaPr00000182MP	MP012	LIB-MP012-B12	LIB00006	LIB00006-MP012-B12_1	LIB00006-MP006-B12	-	-
PaPr00000191MP	MP014	LIB-MP014-A7	LIB00008	LIB00008-MP014-A7_1	LIB00008-MP014-A7	-	-
PaPr00000223MP	MP012	LIB-MP012-B3	LIB00006	LIB00006-MP012-B3_1	LIB00006-MP006-B3	-	-
PaOp00000036MP	MP012	LIB-MP012-B4	LIB00006	LIB00006-MP012-B4_1	LIB00006-MP006-B4	-	-
PaPr00000139MP	MP012	LIB-MP012-B5	LIB00006	LIB00006-MP012-B5_1	LIB00006-MP006-B5	-	-
DoBa00000023MP	MP012	LIB-MP012-B6	LIB00006	LIB00006-MP012-B6_1	LIB00006-MP006-B6	-	-
DoBa00000036MP	MP012	LIB-MP012-B7	LIB00006	LIB00006-MP012-B7_1	LIB00006-MP006-B7	-	-
PaPr00000045MP	MP012	LIB-MP012-B8	LIB00006	LIB00006-MP012-B8_1	LIB00006-MP006-B8	-	-
Asym00000001MP	MP012	LIB-MP012-B9	LIB00006	LIB00006-MP012-B9_1	LIB00006-MP006-B9	-	-
DoSc00000018MP	MP024	LIB-MP024-A8	LIB00011	LIB00011-MP024-A8_1	LIB00011-MP024-MJ363_A8	-	-
LIB-MP012-C10	MP012	LIB-MP012-C10	LIB00006	LIB00006-MP012-C10_1	LIB00006-MP006-C10	-	-
PaOp00000028MP	MP012	LIB-MP012-C11	LIB00006	LIB00006-MP012-C11_1	LIB00006-MP006-C11	-	-
PaPr00000193MP	MP012	LIB-MP012-C12	LIB00006	LIB00006-MP012-C12_1	LIB00006-MP006-C12	-	-
DoBa00000006MP	MP012	LIB-MP012-C2	LIB00006	LIB00006-MP012-C2_1	LIB00006-MP006-C2	-	-
LIB-MP012-C3	MP012	LIB-MP012-C3	LIB00006	LIB00006-MP012-C3_1	LIB00006-MP006-C3	-	-
PaPr00000245MP	MP012	LIB-MP012-C4	LIB00006	LIB00006-MP012-C4_1	LIB00006-MP006-C4	-	-
PaPr00000018MP	MP012	LIB-MP012-C5	LIB00006	LIB00006-MP012-C5_1	LIB00006-MP006-C5	-	-
PaPr00000133MP	MP012	LIB-MP012-C6	LIB00006	LIB00006-MP012-C6_1	LIB00006-MP006-C6	-	-
PaPr00000217MP	MP012	LIB-MP012-C7	LIB00006	LIB00006-MP012-C7_1	LIB00006-MP006-C7	-	-
DoBa00000039MP	MP012	LIB-MP012-C8	LIB00006	LIB00006-MP012-C8_1	LIB00006-MP006-C8	-	-
PaPr00000200MP	MP012	LIB-MP012-C9	LIB00006	LIB00006-MP012-C9_1	LIB00006-MP006-C9	-	-
PaPr00000181MP	MP014	LIB-MP014-F6	LIB00008	LIB00008-MP014-F6_1	LIB00008-MP014-F6	-	-
DoSc00000002MP	MP014	LIB-MP014-E8	LIB00008	LIB00008-MP014-E8_1	LIB00008-MP014-E8	-	-
DoBa00000003MP	MP012	LIB-MP012-D11	LIB00006	LIB00006-MP012-D11_1	LIB00006-MP006-D11	-	-
LIB-MP012-D12	MP012	LIB-MP012-D12	LIB00006	LIB00006-MP012-D12_1	LIB00006-MP006-D12	-	-
Asym00000003MP	MP012	LIB-MP012-D2	LIB00006	LIB00006-MP012-D2_1	LIB00006-MP006-D2	-	-
DoSc00000011MP	MP012	LIB-MP012-D3	LIB00006	LIB00006-MP012-D3_1	LIB00006-MP006-D3	-	-
PaPr00000177MP	MP012	LIB-MP012-D4	LIB00006	LIB00006-MP012-D4_1	LIB00006-MP006-D4	-	-
PaNP00000005MP	MP014	LIB-MP014-D7	LIB00008	LIB00008-MP014-D7_1	LIB00008-MP014-D7	-	-
PaPr00000085MP	MP014	LIB-MP014-E7	LIB00008	LIB00008-MP014-E7_1	LIB00008-MP014-E7	-	-
PaPr00000172MP	MP014	LIB-MP014-G7	LIB00008	LIB00008-MP014-G7_1	LIB00008-MP014-G7	-	-
DoBa00000076MP	MP014	LIB-MP014-B8	LIB00008	LIB00008-MP014-B8_1	LIB00008-MP014-B8	-	-
DoSc00000003MP	MP012	LIB-MP012-D9	LIB00006	LIB00006-MP012-D9_1	LIB00006-MP006-D9	-	-
PaPr00000063MP	MP012	LIB-MP012-E1	LIB00006	LIB00006-MP012-E1_1	LIB00006-MP006-E1	-	-
PaOp00000052MP	MP012	LIB-MP012-E10	LIB00006	LIB00006-MP012-E10_1	LIB00006-MP006-E10	-	-
PaPr00000019MP	MP012	LIB-MP012-E11	LIB00006	LIB00006-MP012-E11_1	LIB00006-MP006-E11	-	-
PaOp00000037MP	MP012	LIB-MP012-E3	LIB00006	LIB00006-MP012-E3_1	LIB00006-MP006-E3	-	-
DoSc00000004MP	MP012	LIB-MP012-E4	LIB00006	LIB00006-MP012-E4_1	LIB00006-MP006-E4	-	-
PaPr00000096MP	MP012	LIB-MP012-E5	LIB00006	LIB00006-MP012-E5_1	LIB00006-MP006-E5	-	-
PaPr00000080MP	MP012	LIB-MP012-E6	LIB00006	LIB00006-MP012-E6_1	LIB00006-MP006-E6	-	-
PaPr00000091MP	MP012	LIB-MP012-E7	LIB00006	LIB00006-MP012-E7_1	LIB00006-MP006-E7	-	-
PaOp00000044MP	MP012	LIB-MP012-E8	LIB00006	LIB00006-MP012-E8_1	LIB00006-MP006-E8	-	-
PaOp00000020MP	MP012	LIB-MP012-E9	LIB00006	LIB00006-MP012-E9_1	LIB00006-MP006-E9	-	-
PaOp00000053MP	MP014	LIB-MP014-G6	LIB00008	LIB00008-MP014-G6_1	LIB00008-MP014-G6	-	-
LIB-MP012-F10	MP012	LIB-MP012-F10	LIB00006	LIB00006-MP012-F10_1	LIB00006-MP006-F10	-	-
PaOp00000047MP	MP012	LIB-MP012-F11	LIB00006	LIB00006-MP012-F11_1	LIB00006-MP006-F11	-	-
PaOp00000025MP	MP012	LIB-MP012-F2	LIB00006	LIB00006-MP012-F2_1	LIB00006-MP006-F2	-	-
LIB-MP012-F3	MP012	LIB-MP012-F3	LIB00006	LIB00006-MP012-F3_1	LIB00006-MP006-F3	-	-
PaPr00000083MP	MP012	LIB-MP012-F4	LIB00006	LIB00006-MP012-F4_1	LIB00006-MP006-F4	-	-
PaPr00000158MP	MP012	LIB-MP012-F5	LIB00006	LIB00006-MP012-F5_1	LIB00006-MP006-F5	-	-
Asym00000012MP	MP014	LIB-MP014-F7	LIB00008	LIB00008-MP014-F7_1	LIB00008-MP014-F7	-	-
PaPr00000138MP	MP014	LIB-MP014-H7	LIB00008	LIB00008-MP014-H7_1	LIB00008-MP014-H7	-	-
PaPr00000203MP	MP012	LIB-MP012-F8	LIB00006	LIB00006-MP012-F8_1	LIB00006-MP006-F8	-	-
PaOp00000007MP	MP014	LIB-MP014-C8	LIB00008	LIB00008-MP014-C8_1	LIB00008-MP014-C8	-	-
PaPr00000076MP	MP012	LIB-MP012-G1	LIB00006	LIB00006-MP012-G1_1	LIB00006-MP006-G1	-	-
PaPr00000095MP	MP012	LIB-MP012-G10	LIB00006	LIB00006-MP012-G10_1	LIB00006-MP006-G10	-	-
PaPr00000117MP	MP014	LIB-MP014-G8	LIB00008	LIB00008-MP014-G8_1	LIB00008-MP014-G8	-	-
PaPr00000215MP	MP012	LIB-MP012-G2	LIB00006	LIB00006-MP012-G2_1	LIB00006-MP006-G2	-	-
PaOp00000054MP	MP012	LIB-MP012-G3	LIB00006	LIB00006-MP012-G3_1	LIB00006-MP006-G3	-	-
PaPr00000034MP	MP012	LIB-MP012-G4	LIB00006	LIB00006-MP012-G4_1	LIB00006-MP006-G4	-	-
DoBa00000029MP	MP012	LIB-MP012-G5	LIB00006	LIB00006-MP012-G5_1	LIB00006-MP006-G5	-	-
PaPr00000089MP	MP012	LIB-MP012-G6	LIB00006	LIB00006-MP012-G6_1	LIB00006-MP006-G6	-	-
PaPr00000218MP	MP012	LIB-MP012-G7	LIB00006	LIB00006-MP012-G7_1	LIB00006-MP006-G7	-	-
PaPr00000110MP	MP012	LIB-MP012-G8	LIB00006	LIB00006-MP012-G8_1	LIB00006-MP006-G8	-	-
PaPr00000020MP	MP014	LIB-MP014-D8	LIB00008	LIB00008-MP014-D8_1	LIB00008-MP014-MJ363_D8	-	-
PaPr00000104MP	MP014	LIB-MP014-H6	LIB00008	LIB00008-MP014-H6_1	LIB00008-MP014-H6	-	-
DoSc00000009MP	MP012	LIB-MP012-H10	LIB00006	LIB00006-MP012-H10_1	LIB00006-MP006-H10	-	-
PaNP00000014MP	MP014	LIB-MP014-H8	LIB00008	LIB00008-MP014-H8_1	LIB00008-MP014-H8	-	-
PaOp00000009MP	MP014	LIB-MP014-B7	LIB00008	LIB00008-MP014-B7_1	LIB00008-MP014-B7	-	-
PaPr00000167MP	MP012	LIB-MP012-H3	LIB00006	LIB00006-MP012-H3_1	LIB00006-MP006-H3	-	-
PaPr00000008MP	MP012	LIB-MP012-H4	LIB00006	LIB00006-MP012-H4_1	LIB00006-MP006-H4	-	-
PaOp00000030MP	MP012	LIB-MP012-H5	LIB00006	LIB00006-MP012-H5_1	LIB00006-MP006-H5	-	-
PaPr00000111MP	MP012	LIB-MP012-H6	LIB00006	LIB00006-MP012-H6_1	LIB00006-MP006-H6	-	-
PaPr00000047MP	MP012	LIB-MP012-H7	LIB00006	LIB00006-MP012-H7_1	LIB00006-MP006-H7	-	-
PaPr00000079MP	MP012	LIB-MP012-H8	LIB00006	LIB00006-MP012-H8_1	LIB00006-MP006-H8	-	-
PaPr00000188MP	MP012	LIB-MP012-H9	LIB00006	LIB00006-MP012-H9_1	LIB00006-MP006-H9	-	-
PANP00000028MP	MP022	LIB-MP022-A1	LIB00009	LIB00009-MP022-A1_1	LIB00009-MP022-MJ363_A1	-	-
RASK00000028MP	MP022	LIB-MP022-A10	LIB00009	LIB00009-MP022-A10_1	LIB00009-MP022-MJ363_A10	-	-
ASYM00000001MP	MP022	LIB-MP022-A11	LIB00009	LIB00009-MP022-A11_1	LIB00009-MP022-MJ363_A11	-	-
RASK00000069MP	MP022	LIB-MP022-A12	LIB00009	LIB00009-MP022-A12_1	LIB00009-MP022-MJ363_A12	-	-
RASK00000039MP	MP022	LIB-MP022-A2	LIB00009	LIB00009-MP022-A2_1	LIB00009-MP022-MJ363_A2	-	-
ASYM00000018MP	MP022	LIB-MP022-A3	LIB00009	LIB00009-MP022-A3_1	LIB00009-MP022-MJ363_A3	-	-
FMTP00000002MP	MP022	LIB-MP022-A4	LIB00009	LIB00009-MP022-A4_1	LIB00009-MP022-MJ363_A4	-	-
RASK00000044MP	MP022	LIB-MP022-A5	LIB00009	LIB00009-MP022-A5_1	LIB00009-MP022-MJ363_A5	-	-
PAOP00000077MP	MP022	LIB-MP022-A6	LIB00009	LIB00009-MP022-A6_1	LIB00009-MP022-MJ363_A6	-	-
PAOP00000080MP	MP022	LIB-MP022-A7	LIB00009	LIB00009-MP022-A7_1	LIB00009-MP022-MJ363_A7	-	-
RASK00000034MP	MP022	LIB-MP022-A8	LIB00009	LIB00009-MP022-A8_1	LIB00009-MP022-MJ363_A8	-	-
RASK00000078MP	MP022	LIB-MP022-A9	LIB00009	LIB00009-MP022-A9_1	LIB00009-MP022-MJ363_A9	-	-
PAOP00000081MP	MP022	LIB-MP022-B1	LIB00009	LIB00009-MP022-B1_1	LIB00009-MP022-MJ363_B1	-	-
ASYM00000034MP	MP022	LIB-MP022-B10	LIB00009	LIB00009-MP022-B10_1	LIB00009-MP022-MJ363_B10	-	-
PAOP00000073MP	MP022	LIB-MP022-B11	LIB00009	LIB00009-MP022-B11_1	LIB00009-MP022-MJ363_B11	-	-
PAOP00000068MP	MP022	LIB-MP022-B12	LIB00009	LIB00009-MP022-B12_1	LIB00009-MP022-MJ363_B12	-	-
